"aircraft_icao"	"registration"	"callsign"	"aircraft_model"	"aircraft_model_icao"	"country_code"	"aircraft_type"	"mil_civ_nature"	"longitude"	"latitude"	"speed"	"altitude"	"track"	"pos_datetime"	"flight_line"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.18	32.26	837.104	9583.6	0.0	1657092546	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.2	32.23	838.956	9568.4	0.0	1657092561	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.23	32.21	835.252	9576.0	0.0	1657092579	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.29	32.15	838.956	9576.0	0.0	1657092612	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.32	32.13	842.66	9576.0	0.0	1657092630	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.35	32.1	846.364	9576.0	0.0	1657092648	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.38	32.06	842.66	9576.0	0.0	1657092670	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.41	32.04	838.956	9576.0	0.0	1657092685	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.44	32.01	837.104	9576.0	0.0	1657092703	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.46	31.99	835.252	9568.4	0.0	1657092718	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.49	31.96	837.104	9576.0	0.0	1657092733	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.51	31.94	838.956	9576.0	0.0	1657092748	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.55	31.91	844.512	9576.0	0.0	1657092770	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.61	31.84	838.956	9576.0	0.0	1657092809	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.65	31.81	837.104	9576.0	0.0	1657092830	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.68	31.78	837.104	9568.4	0.0	1657092849	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.72	31.74	835.252	9576.0	0.0	1657092876	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.76	31.71	838.956	9576.0	0.0	1657092897	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.78	31.68	842.66	9568.4	0.0	1657092911	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.8	31.66	842.66	9576.0	0.0	1657092925	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.84	31.63	846.364	9568.4	0.0	1657092949	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.85	31.62	844.512	9576.0	0.0	1657092952	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.95	31.52	840.808	9576.0	0.0	1657093015	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	124.99	31.49	840.808	9568.4	0.0	1657093036	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.03	31.44	840.808	9576.0	0.0	1657093066	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.06	31.42	842.66	9576.0	0.0	1657093082	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.08	31.39	844.512	9568.4	0.0	1657093097	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.1	31.38	842.66	9576.0	0.0	1657093108	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.16	31.32	838.956	9576.0	0.0	1657093143	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.21	31.27	835.252	9576.0	0.0	1657093173	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.23	31.25	835.252	9568.4	0.0	1657093188	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.63	30.86	835.252	9576.0	0.0	1657093433	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.66	30.83	831.548	9568.4	0.0	1657093454	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.69	30.81	827.844	9576.0	0.0	1657093469	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.7	30.79	829.696	9568.4	0.0	1657093480	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.93	30.6	835.252	9568.4	0.0	1657093613	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	125.97	30.58	835.252	9576.0	0.0	1657093631	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.02	30.55	831.548	9576.0	0.0	1657093657	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.28	30.46	831.548	9583.6	0.0	1657093772	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.31	30.45	833.4	9568.4	0.0	1657093788	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.35	30.44	831.548	9576.0	0.0	1657093802	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.38	30.42	829.696	9576.0	0.0	1657093820	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.43	30.4	831.548	9568.4	0.0	1657093842	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.54	30.36	829.696	9576.0	0.0	1657093890	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.65	30.32	833.4	9576.0	0.0	1657093942	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.84	30.25	831.548	9576.0	0.0	1657094025	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.9	30.23	833.4	9576.0	0.0	1657094054	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.02	30.18	835.252	9576.0	0.0	1657094110	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.04	30.17	837.104	9576.0	0.0	1657094119	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.07	30.16	835.252	9576.0	0.0	1657094133	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.12	30.14	796.36	9576.0	0.0	1657094156	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.16	30.13	772.284	9500.0	0.0	1657094174	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.19	30.11	775.988	9264.4	0.0	1657094190	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.24	30.1	794.508	8846.4	0.0	1657094211	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.28	30.08	803.768	8572.8	0.0	1657094231	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.34	30.06	759.32	8542.4	0.0	1657094262	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.38	30.04	751.912	8496.8	0.0	1657094283	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.41	30.03	753.764	8527.2	0.0	1657094296	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.46	30.01	781.544	8519.6	0.0	1657094320	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.49	30.0	801.916	8519.6	0.0	1657094335	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.52	29.99	822.288	8519.6	0.0	1657094351	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.57	29.97	838.956	8527.2	0.0	1657094372	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.62	29.95	835.252	8519.6	0.0	1657094393	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.65	29.94	829.696	8512.0	0.0	1657094410	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.67	29.93	827.844	8512.0	0.0	1657094416	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.76	29.9	822.288	8512.0	0.0	1657094461	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.8	29.88	824.14	8519.6	0.0	1657094476	"AE01D8_2022-07-06_4"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.76	29.91	861.18	9416.4	0.0	1657154899	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.72	29.93	864.884	9424.0	0.0	1657154920	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.64	29.97	864.884	9416.4	0.0	1657154956	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.6	29.98	861.18	9416.4	0.0	1657154972	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.54	30.02	859.328	9416.4	0.0	1657155003	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.49	30.04	859.328	9424.0	0.0	1657155024	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.47	30.05	861.18	9416.4	0.0	1657155034	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.43	30.07	863.032	9424.0	0.0	1657155055	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.39	30.09	864.884	9416.4	0.0	1657155071	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.34	30.12	866.736	9416.4	0.0	1657155094	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.25	30.16	864.884	9424.0	0.0	1657155134	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.18	30.2	861.18	9424.0	0.0	1657155170	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.05	30.26	859.328	9424.0	0.0	1657155228	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.02	30.28	863.032	9416.4	0.0	1657155244	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	127.01	30.28	861.18	9416.4	0.0	1657155249	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.97	30.3	861.18	9424.0	0.0	1657155268	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.88	30.35	863.032	9416.4	0.0	1657155307	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.85	30.36	861.18	9424.0	0.0	1657155323	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.81	30.38	861.18	9416.4	0.0	1657155338	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.79	30.39	859.328	9424.0	0.0	1657155352	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.69	30.44	859.328	9416.4	0.0	1657155394	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.66	30.46	842.66	9355.6	0.0	1657155412	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.62	30.48	842.66	9104.8	0.0	1657155430	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.59	30.49	837.104	8914.8	0.0	1657155445	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.55	30.51	827.844	8724.8	0.0	1657155463	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.44	30.57	824.14	7964.8	0.0	1657155518	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.13	30.84	737.096	7151.6	0.0	1657155744	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.14	30.84	738.948	7151.6	0.0	1657155746	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.33	30.83	722.28	7144.0	0.0	1657155844	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.5	30.74	724.132	7144.0	0.0	1657155944	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.5	30.59	711.168	7151.6	0.0	1657156051	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.48	30.58	711.168	7159.2	0.0	1657156062	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.27	30.65	716.724	7144.0	0.0	1657156173	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.23	30.67	720.428	7144.0	0.0	1657156192	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.2	30.68	716.724	7144.0	0.0	1657156207	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.15	30.71	716.724	7151.6	0.0	1657156237	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.39	30.77	718.576	7136.4	0.0	1657156448	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.29	30.64	714.872	7144.0	0.0	1657156683	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.36	30.79	727.836	7144.0	0.0	1657156953	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.45	30.74	755.616	7151.6	0.0	1657157003	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.44	30.6	731.54	7144.0	0.0	1657157104	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.37	30.62	777.84	7159.2	0.0	1657157125	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.35	30.63	779.692	7144.0	0.0	1657157133	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.66	31.9	731.54	7144.0	0.0	1657158628	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.65	31.87	727.836	7136.4	0.0	1657158646	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.64	31.85	724.132	7144.0	0.0	1657158658	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.59	31.74	727.836	7144.0	0.0	1657158721	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.55	31.63	729.688	7280.8	0.0	1657158786	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.54	31.6	727.836	7349.2	0.0	1657158802	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.52	31.56	735.244	7425.2	0.0	1657158826	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.51	31.53	727.836	7562.0	0.0	1657158844	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.5	31.51	725.984	7638.0	0.0	1657158855	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.48	31.47	727.836	7736.8	0.0	1657158877	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.47	31.45	724.132	7828.0	0.0	1657158893	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.46	31.42	725.984	7919.2	0.0	1657158911	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.16	30.62	853.772	8968.0	0.0	1657159339	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.35	30.54	820.436	8968.0	0.0	1657159438	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.42	30.64	813.028	8960.4	0.0	1657159499	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.41	30.67	818.584	8960.4	0.0	1657159513	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.22	30.74	835.252	8975.6	0.0	1657159609	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.57	30.76	831.548	8968.0	0.0	1657159882	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.64	30.72	835.252	8968.0	0.0	1657159915	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.68	30.71	837.104	8968.0	0.0	1657159932	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.74	30.66	835.252	8975.6	0.0	1657159965	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.75	30.64	837.104	8975.6	0.0	1657159977	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.74	30.6	835.252	8983.2	0.0	1657159999	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.69	30.56	829.696	8983.2	0.0	1657160027	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.66	30.55	829.696	8975.6	0.0	1657160039	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.55	30.56	837.104	8975.6	0.0	1657160088	"AE01D8_2022-07-07_3"
"AE01D8"	"61-2662"	"AIR CHIEF"	"Boeing RC-135S Cobra Ball"	"R135"	"US"	10	0	126.52	30.57	840.808	8975.6	0.0	1657160101	"AE01D8_2022-07-07_3"
